Time_[s],Count_Rate_Channel_1_[kCounts/s]
21.80922,366.00000
21.81022,392.00000
21.81122,359.00000
21.81223,385.00000
21.81323,382.00000
21.81423,389.00000
21.81523,416.00000
21.81623,389.00000
21.81723,397.00000
21.81823,371.00000
21.81923,369.00000
21.82023,436.00000
21.82124,426.00000
21.82224,405.00000
21.82324,395.00000
21.82424,401.00000
21.82524,383.00000
21.82624,411.00000
21.82724,389.00000
21.82824,414.00000
21.82925,385.00000
21.83025,427.00000
21.83125,409.00000
21.83225,389.00000
21.83325,374.00000
21.83425,388.00000
21.83525,389.00000
21.83625,393.00000
21.83725,422.00000
21.83826,377.00000
21.83926,442.00000
21.84026,431.00000
21.84126,398.00000
21.84226,420.00000
21.84326,394.00000
21.84426,427.00000
21.84526,378.00000
21.84626,406.00000
21.84727,411.00000
21.84827,437.00000
21.84927,444.00000
21.85027,424.00000
21.85127,473.00000
21.85227,457.00000
21.85327,467.00000
21.85427,422.00000
21.85528,418.00000
21.85628,396.00000
21.85728,440.00000
21.85828,405.00000
21.85928,419.00000
21.86028,378.00000
21.86128,411.00000
21.86228,456.00000
21.86328,423.00000
21.86429,429.00000
21.86529,383.00000
21.86629,393.00000
21.86729,446.00000
21.86829,380.00000
21.86929,370.00000
21.87029,402.00000
21.87129,413.00000
21.87229,448.00000
21.87330,392.00000
21.87430,416.00000
21.87530,405.00000
21.87630,429.00000
21.87730,439.00000
21.87830,413.00000
21.87930,446.00000
21.88030,428.00000
21.88131,414.00000
21.88231,423.00000
21.88331,430.00000
21.88431,442.00000
21.88531,455.00000
21.88631,479.00000
21.88731,455.00000
21.88831,451.00000
21.88931,440.00000
21.89032,470.00000
21.89132,416.00000
21.89232,439.00000
21.89332,434.00000
21.89432,461.00000
21.89532,452.00000
21.89632,466.00000
21.89732,431.00000
21.89832,440.00000
21.89933,481.00000
21.90033,419.00000
21.90133,372.00000
21.90233,423.00000
21.90333,406.00000
21.90433,422.00000
21.90533,401.00000
21.90633,435.00000
21.90734,404.00000
21.90834,430.00000
21.90934,428.00000
21.91034,433.00000
21.91134,423.00000
21.91234,409.00000
21.91334,422.00000
21.91434,415.00000
21.91534,386.00000
21.91635,430.00000
21.91735,433.00000
21.91835,396.00000
21.91935,400.00000
21.92035,402.00000
21.92135,409.00000
21.92235,402.00000
21.92335,447.00000
21.92436,447.00000
21.92536,403.00000
21.92636,448.00000
21.92736,415.00000
21.92836,394.00000
21.92936,445.00000
21.93036,410.00000
21.93136,426.00000
21.93236,404.00000
21.93337,418.00000
21.93437,401.00000
21.93537,435.00000
21.93637,455.00000
21.93737,422.00000
21.93837,406.00000
21.93937,411.00000
21.94037,385.00000
21.94137,419.00000
21.94238,395.00000
21.94338,391.00000
21.94438,387.00000
21.94538,379.00000
21.94638,432.00000
21.94738,398.00000
21.94838,382.00000
21.94938,489.00000
21.95039,429.00000
21.95139,404.00000
21.95239,419.00000
21.95339,388.00000
21.95439,373.00000
21.95539,405.00000
21.95639,402.00000
21.95739,389.00000
21.95839,420.00000
21.95940,383.00000
21.96040,389.00000
21.96140,376.00000
21.96240,404.00000
21.96340,416.00000
21.96440,391.00000
21.96540,358.00000
21.96640,386.00000
21.96740,412.00000
21.96841,404.00000
21.96941,406.00000
21.97041,354.00000
21.97141,418.00000
21.97241,429.00000
21.97341,406.00000
21.97441,439.00000
21.97541,438.00000
21.97642,402.00000
21.97742,413.00000
21.97842,391.00000
21.97942,394.00000
21.98042,398.00000
21.98142,419.00000
21.98242,411.00000
21.98342,396.00000
21.98442,403.00000
21.98543,400.00000
21.98643,406.00000
21.98743,377.00000
21.98843,379.00000
21.98943,402.00000
21.99043,359.00000
21.99143,390.00000
21.99243,395.00000
21.99343,383.00000
21.99444,398.00000
21.99544,397.00000
21.99644,394.00000
21.99744,378.00000
21.99844,422.00000
21.99944,381.00000
22.00044,367.00000
22.00144,407.00000
22.00245,439.00000
22.00345,407.00000
22.00445,433.00000
22.00545,407.00000
22.00645,407.00000
22.00745,354.00000
22.00845,385.00000
22.00945,374.00000
22.01045,382.00000
22.01146,403.00000
22.01246,433.00000
22.01346,350.00000
22.01446,357.00000
22.01546,432.00000
22.01646,431.00000
22.01746,445.00000
22.01846,370.00000
22.01947,375.00000
22.02047,411.00000
22.02147,415.00000
22.02247,383.00000
22.02347,420.00000
22.02447,416.00000
22.02547,402.00000
22.02647,385.00000
22.02747,424.00000
22.02848,389.00000
22.02948,410.00000
22.03048,378.00000
22.03148,449.00000
22.03248,441.00000
22.03348,382.00000
22.03448,420.00000
22.03548,401.00000
22.03648,392.00000
22.03749,377.00000
22.03849,448.00000
22.03949,417.00000
22.04049,379.00000
22.04149,424.00000
22.04249,434.00000
22.04349,404.00000
22.04449,372.00000
22.04550,374.00000
22.04650,405.00000
22.04750,417.00000
22.04850,386.00000
22.04950,406.00000
22.05050,374.00000
22.05150,392.00000
22.05250,411.00000
22.05350,423.00000
22.05451,414.00000
22.05551,389.00000
22.05651,361.00000
22.05751,389.00000
22.05851,408.00000
22.05951,410.00000
22.06051,421.00000
22.06151,410.00000
22.06251,380.00000
22.06352,418.00000
22.06452,396.00000
22.06552,429.00000
22.06652,379.00000
22.06752,395.00000
22.06852,388.00000
22.06952,389.00000
22.07052,380.00000
22.07153,355.00000
22.07253,406.00000
22.07353,381.00000
22.07453,393.00000
22.07553,391.00000
22.07653,390.00000
22.07753,411.00000
22.07853,368.00000
22.07953,397.00000
22.08054,406.00000
22.08154,398.00000
22.08254,384.00000
22.08354,423.00000
22.08454,366.00000
22.08554,380.00000
22.08654,406.00000
22.08754,380.00000
22.08854,361.00000
22.08955,401.00000
22.09055,417.00000
22.09155,401.00000
22.09255,408.00000
22.09355,385.00000
22.09455,390.00000
22.09555,372.00000
22.09655,415.00000
22.09756,414.00000
22.09856,410.00000
22.09956,408.00000
22.10056,375.00000
22.10156,419.00000
22.10256,413.00000
22.10356,391.00000
22.10456,392.00000
22.10556,394.00000
22.10657,371.00000
22.10757,416.00000
22.10857,420.00000
22.10957,367.00000
22.11057,382.00000
22.11157,423.00000
22.11257,444.00000
22.11357,424.00000
22.11458,420.00000
22.11558,427.00000
22.11658,407.00000
22.11758,391.00000
22.11858,378.00000
22.11958,366.00000
22.12058,370.00000
22.12158,377.00000
22.12258,397.00000
22.12359,364.00000
22.12459,423.00000
22.12559,379.00000
22.12659,363.00000
22.12759,403.00000
22.12859,407.00000
22.12959,392.00000
22.13059,401.00000
22.13159,370.00000
22.13260,394.00000
22.13360,407.00000
22.13460,405.00000
22.13560,384.00000
22.13660,403.00000
22.13760,337.00000
22.13860,393.00000
22.13960,412.00000
22.14061,373.00000
22.14161,408.00000
22.14261,366.00000
22.14361,428.00000
22.14461,399.00000
22.14561,440.00000
22.14661,454.00000
22.14761,453.00000
22.14861,445.00000
22.14962,429.00000
22.15062,469.00000
22.15162,463.00000
22.15262,476.00000
22.15362,446.00000
22.15462,406.00000
22.15562,393.00000
22.15662,384.00000
22.15762,451.00000
22.15863,417.00000
22.15963,415.00000
22.16063,472.00000
22.16163,420.00000
22.16263,463.00000
22.16363,458.00000
22.16463,419.00000
22.16563,435.00000
22.16664,418.00000
22.16764,472.00000
22.16864,470.00000
22.16964,402.00000
22.17064,436.00000
22.17164,446.00000
22.17264,428.00000
22.17364,439.00000
22.17464,414.00000
22.17565,438.00000
22.17665,437.00000
22.17765,411.00000
22.17865,414.00000
22.17965,413.00000
22.18065,445.00000
22.18165,377.00000
22.18265,424.00000
22.18365,429.00000
22.18466,404.00000
22.18566,388.00000
22.18666,394.00000
22.18766,439.00000
22.18866,444.00000
22.18966,453.00000
22.19066,435.00000
22.19166,420.00000
22.19267,419.00000
22.19367,401.00000
22.19467,436.00000
22.19567,393.00000
22.19667,390.00000
22.19767,430.00000
22.19867,417.00000
22.19967,428.00000
22.20067,450.00000
22.20168,514.00000
22.20268,426.00000
22.20368,430.00000
22.20468,456.00000
22.20568,452.00000
22.20668,469.00000
22.20768,488.00000
22.20868,459.00000
22.20969,391.00000
22.21069,471.00000
22.21169,485.00000
22.21269,409.00000
22.21369,386.00000
22.21469,461.00000
22.21569,421.00000
22.21669,478.00000
22.21769,554.00000
22.21870,460.00000
22.21970,415.00000
22.22070,418.00000
22.22170,414.00000
22.22270,427.00000
22.22370,455.00000
22.22470,412.00000
22.22570,435.00000
22.22670,408.00000
22.22771,419.00000
22.22871,420.00000
22.22971,427.00000
22.23071,430.00000
22.23171,397.00000
22.23271,414.00000
22.23371,446.00000
22.23471,385.00000
22.23572,398.00000
22.23672,428.00000
22.23772,437.00000
22.23872,424.00000
22.23972,410.00000
22.24072,409.00000
22.24172,405.00000
22.24272,386.00000
22.24372,423.00000
22.24473,413.00000
22.24573,437.00000
22.24673,442.00000
22.24773,456.00000
22.24873,453.00000
22.24973,447.00000
22.25073,408.00000
22.25173,418.00000
22.25273,429.00000
22.25374,438.00000
22.25474,382.00000
22.25574,401.00000
22.25674,405.00000
22.25774,405.00000
22.25874,409.00000
22.25974,416.00000
22.26074,426.00000
22.26175,408.00000
22.26275,389.00000
22.26375,388.00000
22.26475,401.00000
22.26575,400.00000
22.26675,388.00000
22.26775,412.00000
22.26875,412.00000
22.26975,370.00000
22.27076,419.00000
22.27176,426.00000
22.27276,386.00000
22.27376,413.00000
22.27476,406.00000
22.27576,391.00000
22.27676,397.00000
22.27776,416.00000
22.27876,454.00000
22.27977,419.00000
22.28077,402.00000
22.28177,464.00000
22.28277,439.00000
22.28377,453.00000
22.28477,430.00000
22.28577,399.00000
22.28677,426.00000
22.28778,399.00000
22.28878,421.00000
22.28978,442.00000
22.29078,408.00000
22.29178,390.00000
22.29278,417.00000
22.29378,414.00000
22.29478,422.00000
22.29578,394.00000
22.29679,403.00000
22.29779,419.00000
22.29879,354.00000
22.29979,406.00000
22.30079,431.00000
22.30179,424.00000
22.30279,407.00000
22.30379,394.00000
22.30480,378.00000
22.30580,374.00000
22.30680,426.00000
22.30780,405.00000
22.30880,397.00000
22.30980,430.00000
22.31080,395.00000
22.31180,403.00000
22.31280,398.00000
22.31381,382.00000
22.31481,396.00000
22.31581,405.00000
22.31681,406.00000
22.31781,394.00000
22.31881,375.00000
22.31981,384.00000
22.32081,371.00000
22.32181,349.00000
22.32282,389.00000
22.32382,335.00000
22.32482,366.00000
22.32582,365.00000
22.32682,437.00000
22.32782,441.00000
22.32882,398.00000
22.32982,461.00000
22.33083,420.00000
22.33183,418.00000
22.33283,440.00000
22.33383,434.00000
22.33483,436.00000
22.33583,414.00000
22.33683,424.00000
22.33783,487.00000
22.33883,539.00000
22.33984,540.00000
22.34084,527.00000
22.34184,545.00000
22.34284,533.00000
22.34384,493.00000
22.34484,514.00000
22.34584,486.00000
22.34684,507.00000
22.34784,464.00000
22.34885,482.00000
22.34985,520.00000
22.35085,506.00000
22.35185,505.00000
22.35285,523.00000
22.35385,502.00000
22.35485,496.00000
22.35585,584.00000
22.35686,561.00000
22.35786,507.00000
22.35886,496.00000
22.35986,469.00000
22.36086,509.00000
22.36186,582.00000
22.36286,648.00000
22.36386,560.00000
22.36486,542.00000
22.36587,642.00000
22.36687,663.00000
22.36787,531.00000
22.36887,558.00000
22.36987,571.00000
22.37087,561.00000
22.37187,578.00000
22.37287,513.00000
22.37387,523.00000
22.37488,551.00000
22.37588,529.00000
22.37688,540.00000
22.37788,573.00000
22.37888,531.00000
22.37988,519.00000
22.38088,573.00000
22.38188,602.00000
22.38289,630.00000
22.38389,611.00000
22.38489,616.00000
22.38589,596.00000
22.38689,609.00000
22.38789,594.00000
22.38889,570.00000
22.38989,557.00000
22.39089,604.00000
22.39190,604.00000
22.39290,537.00000
22.39390,494.00000
22.39490,544.00000
22.39590,522.00000
22.39690,576.00000
22.39790,657.00000
22.39890,642.00000
22.39991,618.00000
22.40091,646.00000
22.40191,559.00000
22.40291,569.00000
22.40391,588.00000
22.40491,537.00000
22.40591,585.00000
22.40691,550.00000
22.40791,509.00000
22.40892,561.00000
22.40992,588.00000
22.41092,617.00000
22.41192,529.00000
22.41292,547.00000
22.41392,648.00000
22.41492,573.00000
22.41592,543.00000
22.41692,557.00000
22.41793,645.00000
22.41893,668.00000
22.41993,587.00000
22.42093,570.00000
22.42193,598.00000
22.42293,514.00000
22.42393,521.00000
22.42493,533.00000
22.42594,517.00000
22.42694,416.00000
22.42794,412.00000
22.42894,420.00000
22.42994,389.00000
22.43094,411.00000
22.43194,403.00000
22.43294,425.00000
22.43394,460.00000
22.43495,410.00000
22.43595,426.00000
22.43695,491.00000
22.43795,443.00000
22.43895,417.00000
22.43995,422.00000
22.44095,441.00000
22.44195,441.00000
22.44295,416.00000
22.44396,382.00000
22.44496,409.00000
22.44596,394.00000
22.44696,407.00000
22.44796,399.00000
22.44896,399.00000
22.44996,478.00000
22.45096,478.00000
22.45197,384.00000
22.45297,424.00000
22.45397,395.00000
22.45497,380.00000
22.45597,416.00000
22.45697,391.00000
22.45797,405.00000
22.45897,423.00000
22.45997,422.00000
22.46098,424.00000
22.46198,429.00000
22.46298,434.00000
22.46398,399.00000
22.46498,435.00000
22.46598,404.00000
22.46698,420.00000
22.46798,464.00000
22.46898,499.00000
22.46999,498.00000
22.47099,501.00000
22.47199,551.00000
22.47299,534.00000
22.47399,526.00000
22.47499,512.00000
22.47599,484.00000
22.47699,473.00000
22.47800,540.00000
22.47900,494.00000
22.48000,585.00000
22.48100,511.00000
22.48200,505.00000
22.48300,404.00000
22.48400,375.00000
22.48500,377.00000
22.48600,425.00000
22.48701,405.00000
22.48801,396.00000
22.48901,456.00000
22.49001,489.00000
22.49101,520.00000
22.49201,540.00000
22.49301,528.00000
22.49401,524.00000
22.49502,474.00000
22.49602,475.00000
22.49702,447.00000
22.49802,555.00000
22.49902,423.00000
22.50002,419.00000
22.50102,379.00000
22.50202,420.00000
22.50302,370.00000
22.50403,411.00000
22.50503,421.00000
22.50603,411.00000
22.50703,404.00000
22.50803,397.00000
22.50903,426.00000
22.51003,390.00000
22.51103,416.00000
22.51203,400.00000
22.51304,444.00000
22.51404,505.00000
22.51504,486.00000
22.51604,471.00000
22.51704,455.00000
22.51804,447.00000
22.51904,465.00000
22.52004,497.00000
22.52105,492.00000
22.52205,457.00000
22.52305,438.00000
22.52405,445.00000
22.52505,406.00000
22.52605,433.00000
22.52705,427.00000
22.52805,426.00000
22.52905,449.00000
22.53006,365.00000
22.53106,419.00000
22.53206,432.00000
22.53306,463.00000
22.53406,414.00000
22.53506,482.00000
22.53606,462.00000
22.53706,445.00000
22.53806,420.00000
22.53907,427.00000
22.54007,410.00000
22.54107,451.00000
22.54207,436.00000
22.54307,407.00000
22.54407,440.00000
22.54507,433.00000
22.54607,424.00000
22.54708,397.00000
22.54808,407.00000
22.54908,425.00000
22.55008,376.00000
22.55108,396.00000
22.55208,417.00000
22.55308,440.00000
22.55408,413.00000
22.55508,393.00000
22.55609,377.00000
22.55709,395.00000
22.55809,376.00000
22.55909,399.00000
22.56009,369.00000
22.56109,384.00000
22.56209,401.00000
22.56309,397.00000
22.56409,400.00000
22.56510,401.00000
22.56610,422.00000
22.56710,402.00000
22.56810,420.00000
22.56910,451.00000
22.57010,423.00000
22.57110,401.00000
22.57210,397.00000
22.57311,442.00000
22.57411,436.00000
22.57511,467.00000
22.57611,440.00000
22.57711,424.00000
22.57811,450.00000
22.57911,547.00000
22.58011,484.00000
22.58111,514.00000
22.58212,414.00000
22.58312,434.00000
22.58412,437.00000
22.58512,444.00000
22.58612,461.00000
22.58712,462.00000
22.58812,417.00000
22.58912,448.00000
22.59013,453.00000
22.59113,422.00000
22.59213,422.00000
22.59313,370.00000
22.59413,388.00000
22.59513,403.00000
22.59613,435.00000
22.59713,396.00000
22.59813,420.00000
22.59914,399.00000
22.60014,427.00000
22.60114,366.00000
22.60214,390.00000
22.60314,407.00000
22.60414,433.00000
22.60514,464.00000
22.60614,479.00000
22.60714,458.00000
22.60815,481.00000
22.60915,500.00000
22.61015,443.00000
22.61115,537.00000
22.61215,473.00000
22.61315,460.00000
22.61415,403.00000
22.61515,489.00000
22.61616,524.00000
22.61716,482.00000
22.61816,436.00000
22.61916,465.00000
22.62016,406.00000
22.62116,438.00000
22.62216,456.00000
22.62316,428.00000
22.62416,378.00000
22.62517,405.00000
22.62617,461.00000
22.62717,432.00000
22.62817,472.00000
22.62917,610.00000
22.63017,492.00000
22.63117,465.00000
22.63217,450.00000
22.63317,413.00000
22.63418,419.00000
22.63518,432.00000
22.63618,400.00000
22.63718,434.00000
22.63818,456.00000
22.63918,459.00000
22.64018,503.00000
22.64118,518.00000
22.64219,530.00000
22.64319,462.00000
22.64419,629.00000
22.64519,680.00000
22.64619,744.00000
22.64719,749.00000
22.64819,636.00000
22.64919,615.00000
22.65019,470.00000
22.65120,496.00000
22.65220,517.00000
22.65320,518.00000
22.65420,509.00000
22.65520,462.00000
22.65620,472.00000
22.65720,451.00000
22.65820,479.00000
22.65920,501.00000
22.66021,601.00000
22.66121,535.00000
22.66221,617.00000
22.66321,495.00000
22.66421,453.00000
